date,timestamp,open,high,low,close,volume
2023-03-16,1678924800000,24377.16,25235.28,24207.54,25051.85,20754.42573365
2023-03-17,1679011200000,25052.11,27834.54,24946.86,27453.62,40752.19373629
2023-03-18,1679097600000,27453.75,27780.0,26652.45,26980.35,18096.24372219
2023-03-19,1679184000000,26980.35,28478.0,26904.0,28054.46,16897.41761964
2023-03-20,1679270400000,28058.15,28578.63,27218.36,27823.32,23782.6567676
2023-03-21,1679356800000,27822.85,28605.32,27414.77,28207.33,16193.18924882
2023-03-22,1679443200000,28201.22,28937.73,26678.16,27325.15,33974.43697526
2023-03-23,1679529600000,27324.05,28839.68,27189.19,28352.94,26698.29660165
2023-03-24,1679616000000,28352.95,28433.34,27027.88,27489.24,22190.91292623
2023-03-25,1679702400000,27489.24,27818.67,27184.78,27488.18,9655.9494554
2023-03-26,1679788800000,27489.56,28230.32,27445.04,27992.9,9800.64299441
2023-03-27,1679875200000,27995.27,28053.26,26525.0,27142.87,17268.16335715
2023-03-28,1679961600000,27142.85,27519.99,26640.0,27274.15,14103.92919115
2023-03-29,1680048000000,27274.18,28654.06,27255.42,28359.54,17710.8595857
2023-03-30,1680134400000,28359.54,29190.04,27693.7,28035.48,20972.43924037
2023-03-31,1680220800000,28034.88,28650.2,27512.97,28474.4,18917.3621471
2023-04-01,1680307200000,28475.41,28826.45,28223.76,28471.46,6988.04239657
2023-04-02,1680393600000,28471.03,28544.21,27862.69,28188.34,6707.97702984
2023-04-03,1680480000000,28188.34,28525.0,27227.61,27811.77,16192.03702141
2023-04-04,1680566400000,27809.55,28450.0,27670.24,28179.64,13261.95025317
2023-04-05,1680652800000,28178.66,28799.99,27817.32,28175.37,15066.72449529
2023-04-06,1680739200000,28175.27,28199.11,27716.77,28053.46,10291.80646097
2023-04-07,1680825600000,28052.74,28120.71,27790.21,27931.94,5847.77200458
2023-04-08,1680912000000,27930.12,28175.89,27881.01,27958.81,3854.33490363
2023-04-09,1680998400000,27958.19,28547.67,27814.0,28340.99,6136.4286229
2023-04-10,1681084800000,28342.28,29794.47,28162.49,29660.41,15752.30418782
2023-04-11,1681171200000,29657.7,30584.58,29612.3,30227.19,18637.22157812
2023-04-12,1681257600000,30227.18,30517.0,29675.0,29912.2,14961.08403219
2023-04-13,1681344000000,29912.2,30627.05,29878.08,30406.78,12505.27274115
2023-04-14,1681430400000,30410.03,31050.0,30000.0,30492.92,19793.55777592
2023-04-15,1681516800000,30492.91,30622.38,30231.76,30324.11,5486.7222394
2023-04-16,1681603200000,30325.07,30572.1,30148.28,30326.09,6230.24911461
2023-04-17,1681689600000,30321.41,30340.21,29251.71,29449.91,13418.0380446
2023-04-18,1681776000000,29449.91,30500.0,29103.89,30393.4,12649.52217446
2023-04-19,1681862400000,30394.5,30430.72,28595.28,28809.72,20951.87851572
2023-04-20,1681948800000,28809.71,29102.69,27991.32,28248.18,17007.31210311
2023-04-21,1682035200000,28248.18,28371.88,27133.0,27253.85,19665.99126045
2023-04-22,1682121600000,27252.96,27887.78,27133.0,27821.41,7556.85769964
2023-04-23,1682208000000,27820.99,27820.99,27333.2,27592.98,6255.76778325
2023-04-24,1682294400000,27592.7,28000.0,26965.14,27515.05,12258.59093046
2023-04-25,1682380800000,27513.85,28400.0,27194.51,28304.42,12013.57991051
2023-04-26,1682467200000,28304.42,30050.66,27230.77,28426.08,31636.39150463
2023-04-27,1682553600000,28428.86,29900.0,28387.07,29483.72,24310.36359778
2023-04-28,1682640000000,29486.97,29606.45,28900.0,29338.63,14184.03938836
2023-04-29,1682726400000,29339.47,29470.0,29057.3,29249.35,4909.72717806
2023-04-30,1682812800000,29249.24,29969.99,29095.92,29247.14,6837.06831371
2023-05-01,1682899200000,29240.49,29348.6,27664.31,28077.27,17953.11670042
2023-05-02,1682985600000,28077.44,28899.99,27871.44,28684.4,13258.60505694
2023-05-03,1683072000000,28683.41,29276.12,28122.0,29038.75,15605.28754268
2023-05-04,1683158400000,29039.36,29383.5,28674.58,28857.23,10407.16067489
2023-05-05,1683244800000,28857.88,29706.57,28810.0,29536.76,14691.1261171
2023-05-06,1683331200000,29538.87,29850.0,28394.0,28902.66,8546.79874854
2023-05-07,1683417600000,28901.3,29189.71,28429.12,28474.53,5884.67007423
2023-05-08,1683504000000,28472.68,28676.38,27279.66,27695.06,15859.41839592
2023-05-09,1683590400000,27693.24,27833.64,27367.01,27647.29,8888.42683618
2023-05-10,1683676800000,27647.29,28334.75,26800.0,27624.01,18590.96989908
2023-05-11,1683763200000,27621.5,27649.85,26702.0,26986.56,13438.74631738
2023-05-12,1683849600000,26986.79,27099.21,25810.0,26808.84,18458.49543497
2023-05-13,1683936000000,26808.8,27060.24,26700.0,26789.48,4782.64422745
2023-05-14,1684022400000,26786.99,27221.51,26581.52,26929.98,4393.20531359
2023-05-15,1684108800000,26929.98,27678.73,26740.95,27171.13,11889.94842508
2023-05-16,1684195200000,27165.26,27302.99,26860.12,27037.68,11209.90767959
2023-05-17,1684281600000,27037.72,27516.58,26543.87,27407.77,13308.63176925
2023-05-18,1684368000000,27407.76,27487.71,26361.52,26820.49,12604.94858584
2023-05-19,1684454400000,26819.64,27190.35,26632.73,26890.27,7587.52629065
2023-05-20,1684540800000,26890.27,27178.99,26836.21,27113.61,3127.42757901
2023-05-21,1684627200000,27113.97,27288.02,26667.63,26752.65,5534.52475759
2023-05-22,1684713600000,26751.0,27105.63,26536.99,26854.73,8554.42214009
2023-05-23,1684800000000,26854.09,27500.0,26803.46,27223.22,11594.53703302
2023-05-24,1684886400000,27222.86,27225.0,26070.04,26321.4,17340.61730838
2023-05-25,1684972800000,26321.42,26625.93,25864.35,26479.06,12094.45706071
2023-05-26,1685059200000,26479.15,26950.0,26334.33,26714.86,9858.60032184
2023-05-27,1685145600000,26711.56,26943.6,26559.96,26867.99,3348.37908169
2023-05-28,1685232000000,26870.13,28277.56,26780.11,28070.04,9725.64198967
2023-05-29,1685318400000,28070.04,28473.93,27534.81,27744.82,11355.24110493
2023-05-30,1685404800000,27744.81,28057.23,27555.0,27700.15,12024.45830459
2023-05-31,1685491200000,27700.68,27844.89,26842.94,27223.08,15163.06255735
2023-06-01,1685577600000,27221.54,27360.31,26615.0,26828.42,11927.59445097
2023-06-02,1685664000000,26827.73,27307.44,26508.0,27250.69,12206.16873203
2023-06-03,1685750400000,27252.67,27341.13,26923.35,27077.6,3589.32341986
2023-06-04,1685836800000,27078.27,27466.83,26958.98,27122.04,4115.09881956
2023-06-05,1685923200000,27122.03,27137.75,25391.43,25741.5,16641.46931851
2023-06-06,1686009600000,25741.5,27368.67,25351.92,27243.63,18531.05925936
2023-06-07,1686096000000,27243.45,27402.79,26121.06,26346.41,16094.37567105
2023-06-08,1686182400000,26347.09,26820.3,26212.63,26508.32,8160.84833962
2023-06-09,1686268800000,26505.71,26780.4,26283.5,26482.81,10536.83247431
2023-06-10,1686355200000,26482.8,26534.95,25385.52,25856.1,16967.73205546
2023-06-11,1686441600000,25856.1,26219.1,25648.0,25937.02,8653.83803604
2023-06-12,1686528000000,25936.98,26108.64,25616.98,25905.82,10491.06768405
2023-06-13,1686614400000,25905.99,26435.81,25710.78,25930.23,14396.74678337
2023-06-14,1686700800000,25929.35,26090.0,24821.0,25123.34,14480.51749351
2023-06-15,1686787200000,25123.41,25749.99,24750.0,25569.99,18601.18891862
2023-06-16,1686873600000,25569.99,26486.56,25143.24,26329.6,16632.7425402
2023-06-17,1686960000000,26329.6,26783.2,26165.98,26506.56,7209.4251028
2023-06-18,1687046400000,26507.97,26693.11,26245.27,26336.46,5233.68378154
2023-06-19,1687132800000,26336.46,27040.64,26250.0,26837.78,9643.06748389
2023-06-20,1687219200000,26839.04,28417.11,26637.41,28320.43,28704.55295587
2023-06-21,1687305600000,28320.41,30800.0,28271.67,29995.08,31445.78143275
2023-06-22,1687392000000,29999.85,30513.25,29539.57,29886.31,18457.66785815
2023-06-23,1687478400000,29886.25,31443.67,29802.65,30707.61,22659.54058513
2023-06-24,1687564800000,30709.59,30815.92,30265.88,30547.18,6883.28318615
2023-06-25,1687651200000,30547.3,31057.86,30288.33,30480.24,6265.47434464
2023-06-26,1687737600000,30480.24,30662.66,29900.0,30272.18,12491.83081677
2023-06-27,1687824000000,30272.24,31020.54,30228.44,30697.38,11995.526853
2023-06-28,1687910400000,30696.06,30716.93,29840.0,30074.94,9391.66542094
2023-06-29,1687996800000,30074.93,30838.0,30036.18,30446.47,12261.34048625
2023-06-30,1688083200000,30445.67,31277.0,29417.14,30466.72,26013.22734909
2023-07-01,1688169600000,30466.73,30659.33,30312.8,30587.21,4012.76538882
2023-07-02,1688256000000,30587.22,30791.75,30165.39,30613.51,4829.83871313
2023-07-03,1688342400000,30613.57,31399.08,30569.0,31161.8,11391.98257522
2023-07-04,1688428800000,31162.71,31333.0,30628.3,30771.25,7233.95188576
2023-07-05,1688515200000,30772.93,30882.95,30189.56,30499.27,8782.6192239
2023-07-06,1688601600000,30499.27,31525.1,29850.0,29899.38,17229.92231032
2023-07-07,1688688000000,29895.6,30456.0,29715.87,30352.08,11137.14221055
2023-07-08,1688774400000,30350.35,30388.91,30047.78,30291.69,3856.11078847
2023-07-09,1688860800000,30291.69,30451.78,30066.95,30168.38,3884.04687903
2023-07-10,1688947200000,30168.26,31055.75,29955.0,30419.89,12703.78162563
2023-07-11,1689033600000,30419.89,30811.65,30304.45,30626.55,10653.5761104
2023-07-12,1689120000000,30624.65,31000.0,30200.0,30381.81,14881.70511963
2023-07-13,1689206400000,30383.26,31862.21,30250.73,31471.83,26135.6192364
2023-07-14,1689292800000,31471.83,31645.66,29920.31,30330.52,19272.20339271
2023-07-15,1689379200000,30330.93,30406.27,30254.67,30301.65,2559.07232743
2023-07-16,1689465600000,30302.01,30457.03,30075.93,30247.64,4021.41012275
2023-07-17,1689552000000,30247.56,30345.45,29668.58,30143.08,10632.8066781
2023-07-18,1689638400000,30143.08,30249.3,29525.0,29861.93,11124.83936583
2023-07-19,1689724800000,29861.92,30196.24,29757.44,29916.72,8804.54675154
2023-07-20,1689811200000,29916.69,30421.29,29564.19,29809.13,11494.95348803
2023-07-21,1689897600000,29809.13,30060.28,29729.48,29907.98,7598.61053359
2023-07-22,1689984000000,29907.15,30002.38,29626.86,29795.03,3629.48251055
2023-07-23,1690070400000,29793.62,30350.7,29733.55,30081.61,4513.83214295
2023-07-24,1690156800000,30081.61,30099.99,28850.0,29176.98,14484.27557634
2023-07-25,1690243200000,29176.98,29376.51,29046.0,29225.14,7140.85368901
2023-07-26,1690329600000,29225.11,29686.41,29089.54,29353.23,9635.09206614
2023-07-27,1690416000000,29350.88,29571.42,29075.0,29214.92,7327.4507106
2023-07-28,1690502400000,29214.93,29532.45,29115.32,29316.15,7105.49434797
2023-07-29,1690588800000,29316.05,29411.09,29253.44,29355.71,2893.05298823
2023-07-30,1690675200000,29356.65,29450.0,29033.0,29281.39,4387.57256615
2023-07-31,1690761600000,29280.41,29526.99,29102.65,29230.67,8793.83887155
2023-08-01,1690848000000,29230.61,29726.73,28477.0,29697.27,17751.31113096
2023-08-02,1690934400000,29699.25,30033.0,28903.79,29164.22,17967.34799565
2023-08-03,1691020800000,29163.87,29399.97,28938.93,29174.18,8920.01477716
2023-08-04,1691107200000,29174.84,29312.28,28747.1,29076.48,7291.14687702
2023-08-05,1691193600000,29077.04,29111.87,28946.17,29047.12,2490.84710469
2023-08-06,1691280000000,29047.33,29163.24,28955.0,29040.01,2461.64012073
2023-08-07,1691366400000,29040.01,29246.0,28660.53,29179.21,9200.08523317
2023-08-08,1691452800000,29179.28,30222.0,29104.65,29770.01,15610.25491294
2023-08-09,1691539200000,29770.01,30128.88,29344.16,29562.76,10451.45167511
2023-08-10,1691625600000,29562.76,29709.38,29306.0,29424.03,7104.55622213
2023-08-11,1691712000000,29424.04,29534.14,29213.59,29400.45,5961.21744691
2023-08-12,1691798400000,29400.45,29477.31,29349.98,29416.96,1906.1707986
2023-08-13,1691884800000,29417.19,29447.6,29247.15,29275.94,2128.37437697
2023-08-14,1691971200000,29275.78,29665.27,29072.96,29405.49,7063.46806345
2023-08-15,1692057600000,29405.49,29464.62,29046.58,29170.14,5815.32226178
2023-08-16,1692144000000,29170.13,29231.92,28690.37,28700.51,9669.42535941
2023-08-17,1692230400000,28700.51,28751.84,25234.76,26627.57,27723.2108711
2023-08-18,1692316800000,26627.21,26834.37,25610.0,26048.89,21190.13041519
2023-08-19,1692403200000,26048.9,26269.11,25793.11,26096.42,6554.05344759
2023-08-20,1692489600000,26096.4,26296.78,25975.01,26189.14,4345.07228674
2023-08-21,1692576000000,26189.36,26260.25,25814.0,26125.18,9936.98111023
2023-08-22,1692662400000,26125.16,26137.99,25350.0,26042.11,12418.87289323
2023-08-23,1692748800000,26041.94,26818.28,25796.47,26427.54,15743.86437208
2023-08-24,1692835200000,26427.73,26567.38,25850.0,26163.49,10002.33992977
2023-08-25,1692921600000,26163.49,26294.53,25750.0,26049.39,10926.33773703
2023-08-26,1693008000000,26049.4,26115.44,25971.44,26009.61,1862.15021008
2023-08-27,1693094400000,26009.62,26171.87,25961.81,26091.16,2069.84831133
2023-08-28,1693180800000,26091.16,26232.88,25850.0,26101.04,5460.42038393
2023-08-29,1693267200000,26101.03,28184.89,25903.18,27717.98,21402.10102797
2023-08-30,1693353600000,27717.15,27775.0,27015.75,27306.06,9793.95679478
2023-08-31,1693440000000,27306.06,27576.99,25660.61,25932.45,14462.02738125
2023-09-01,1693526400000,25931.51,26142.28,25307.37,25794.88,14995.72610123
2023-09-02,1693612800000,25795.61,25982.48,25707.3,25867.83,3810.77429103
2023-09-03,1693699200000,25867.82,26123.0,25792.29,25969.83,3434.5195669
2023-09-04,1693785600000,25969.83,26093.07,25627.0,25816.13,4635.8154655
2023-09-05,1693872000000,25816.14,25884.04,25551.36,25783.91,6051.14811848
2023-09-06,1693958400000,25782.49,26025.78,25358.0,25747.63,9374.33792185
2023-09-07,1694044800000,25747.63,26440.55,25595.8,26276.3,10885.13902329
2023-09-08,1694131200000,26276.38,26460.41,25640.1,25906.34,11149.95850667
2023-09-09,1694217600000,25906.33,25942.69,25791.45,25897.82,2225.82211069
2023-09-10,1694304000000,25897.82,26023.89,25578.01,25831.76,4361.60285333
2023-09-11,1694390400000,25831.77,25891.6,24900.0,25152.14,13404.11510617
2023-09-12,1694476800000,25152.13,26556.91,25120.76,25840.61,19789.48058328
2023-09-13,1694563200000,25839.95,26413.59,25763.43,26226.65,10099.7383701
2023-09-14,1694649600000,26227.16,26869.06,26128.25,26532.76,12929.08237721
2023-09-15,1694736000000,26532.5,26892.65,26213.96,26602.42,9345.93913701
2023-09-16,1694822400000,26601.71,26777.0,26453.32,26569.69,4132.04817572
2023-09-17,1694908800000,26569.69,26626.49,26405.04,26530.95,3252.26976131
2023-09-18,1694995200000,26530.96,27427.34,26382.13,26764.49,17493.70820354
2023-09-19,1695081600000,26764.03,27500.0,26666.93,27216.13,14386.07884728
2023-09-20,1695168000000,27216.52,27393.78,26798.98,27123.94,11590.24027633
2023-09-21,1695254400000,27122.65,27163.48,26359.7,26564.54,11801.98943642
2023-09-22,1695340800000,26564.54,26742.86,26467.94,26578.4,8563.0523313
2023-09-23,1695427200000,26578.4,26638.58,26513.0,26579.6,2597.25705711
2023-09-24,1695513600000,26579.59,26731.1,26118.86,26250.24,4587.80529114
2023-09-25,1695600000000,26248.17,26444.95,25983.78,26296.08,10762.98401397
2023-09-26,1695686400000,26296.07,26397.59,26080.0,26208.44,7016.42122845
2023-09-27,1695772800000,26208.43,26830.0,26088.37,26357.62,14123.89690964
2023-09-28,1695859200000,26357.56,27313.86,26321.37,27027.14,18975.87763693
2023-09-29,1695945600000,27027.44,27238.9,26661.71,26907.0,12712.27177691
2023-09-30,1696032000000,26905.57,27097.25,26884.86,26961.0,4413.30948101
2023-10-01,1696118400000,26961.0,28062.62,26955.25,27995.46,8747.06888783
2023-10-02,1696204800000,27995.46,28613.37,27302.3,27504.04,25148.25341854
2023-10-03,1696291200000,27504.03,27672.12,27160.47,27428.96,14334.10857629
2023-10-04,1696377600000,27428.96,27842.38,27208.65,27786.75,10238.17053376
2023-10-05,1696464000000,27786.12,28140.0,27358.05,27412.96,14136.04783544
2023-10-06,1696550400000,27413.15,28288.88,27173.41,27945.17,12908.75146274
2023-10-07,1696636800000,27945.17,28040.84,27861.2,27976.43,3489.91595717
2023-10-08,1696723200000,27976.44,28109.94,27708.6,27933.55,4118.56381073
2023-10-09,1696809600000,27933.54,28003.7,27268.63,27596.67,10218.62556021
2023-10-10,1696896000000,27596.67,27739.94,27291.81,27393.29,10265.79357936
2023-10-11,1696982400000,27393.28,27478.61,26521.32,26869.19,16466.26612207
2023-10-12,1697068800000,26867.97,26939.55,26537.72,26750.51,7881.21504857
2023-10-13,1697155200000,26752.06,27122.24,26662.62,26863.53,8694.60097059
2023-10-14,1697241600000,26863.54,26988.12,26797.0,26851.71,2786.76009652
2023-10-15,1697328000000,26851.71,27301.37,26806.06,27186.13,6215.85130529
2023-10-16,1697414400000,27186.13,30000.0,27135.92,28520.24,36471.7502374
2023-10-17,1697500800000,28520.24,28637.21,28083.19,28408.83,14171.43180714
2023-10-18,1697587200000,28408.51,28999.98,28151.6,28326.51,11820.68114047
2023-10-19,1697673600000,28326.24,28938.96,28122.57,28735.34,12662.68000489
2023-10-20,1697760000000,28734.51,30248.0,28591.85,29684.73,20095.91529217
2023-10-21,1697846400000,29684.73,30369.0,29475.06,29924.84,6369.9347533
2023-10-22,1697932800000,29925.91,30275.0,29670.0,30004.15,5720.28965895
2023-10-23,1698019200000,30004.14,35000.0,29890.89,33087.58,33228.46734771
2023-10-24,1698105600000,33079.72,35157.23,32851.45,33922.52,38506.35962554
2023-10-25,1698192000000,33921.66,35144.0,33690.91,34506.35,18668.45817435
2023-10-26,1698278400000,34504.33,34843.04,33735.86,34154.71,15867.44697165
2023-10-27,1698364800000,34153.35,34249.99,33400.0,33906.09,13879.04330119
2023-10-28,1698451200000,33905.96,34500.0,33867.38,34085.42,4372.52724873
2023-10-29,1698537600000,34085.42,34763.0,33937.31,34534.48,5547.09585659
2023-10-30,1698624000000,34534.48,34871.0,34077.9,34493.79,10183.77616922
2023-10-31,1698710400000,34493.51,34732.18,34038.79,34656.4,9282.02866788
2023-11-01,1698796800000,34656.38,35647.19,34079.46,35440.1,16197.45981756
2023-11-02,1698883200000,35440.1,35997.8,34311.73,34950.0,13455.65527035
2023-11-03,1698969600000,34947.92,34954.6,34100.0,34731.27,13961.70014519
2023-11-04,1699056000000,34730.32,35278.4,34599.85,35087.01,4696.70148339
2023-11-05,1699142400000,35087.43,35410.0,34500.0,35035.42,5892.67329337
2023-11-06,1699228800000,35035.79,35294.12,34753.66,35059.46,7088.27153194
2023-11-07,1699315200000,35059.46,35963.0,34530.67,35416.28,13841.59195597
2023-11-08,1699401600000,35416.63,36113.59,35103.14,35639.13,12253.15808483
2023-11-09,1699488000000,35639.13,37999.0,35555.16,36706.59,29045.85195583
2023-11-10,1699574400000,36704.01,37548.8,36334.46,37324.83,15183.168535
2023-11-11,1699660800000,37324.84,37424.03,36701.5,37139.12,5344.45382766
2023-11-12,1699747200000,37139.94,37247.0,36740.9,37086.03,3317.50278576
2023-11-13,1699833600000,37086.5,37442.48,36351.0,36475.67,10543.29564712
2023-11-14,1699920000000,36475.68,36756.16,34758.64,35554.09,16008.49077729
2023-11-15,1700006400000,35554.1,37987.0,35358.45,37885.35,19941.6757032
2023-11-16,1700092800000,37885.35,37958.75,35511.11,36161.15,18455.96829165
2023-11-17,1700179200000,36161.15,36831.99,35869.0,36630.38,12218.85138403
2023-11-18,1700265600000,36631.56,36857.15,36205.89,36594.89,3468.39821362
2023-11-19,1700352000000,36596.14,37546.62,36404.52,37391.19,4366.44892344
2023-11-20,1700438400000,37389.06,37784.07,36720.0,37475.64,14114.01039926
2023-11-21,1700524800000,37472.76,37675.77,35744.9,35751.89,20837.73934338
2023-11-22,1700611200000,35755.33,37875.0,35633.0,37424.31,17606.97239528
2023-11-23,1700697600000,37424.31,37653.67,36888.0,37304.05,7211.31754936
2023-11-24,1700784000000,37304.04,38454.0,37257.56,37745.84,17507.8900414
2023-11-25,1700870400000,37746.29,37920.27,37615.91,37805.99,3567.42244915
2023-11-26,1700956800000,37806.84,37842.17,37156.72,37462.79,6113.0562518
2023-11-27,1701043200000,37462.01,37578.42,36715.1,37241.63,13510.45476059
2023-11-28,1701129600000,37241.64,38425.96,36873.55,37838.26,18156.47258233
2023-11-29,1701216000000,37838.26,38480.0,37581.93,37863.84,15162.68883049
2023-11-30,1701302400000,37864.79,38152.18,37500.0,37732.27,8081.19248391
2023-12-01,1701388800000,37732.27,39000.0,37618.25,38703.54,16395.90197806
2023-12-02,1701475200000,38706.55,39740.0,38660.03,39478.95,7540.7688183
2023-12-03,1701561600000,39467.42,40221.22,39293.02,39984.81,7153.15663784
2023-12-04,1701648000000,39984.81,42410.46,39983.6,41987.24,21993.05995554
2023-12-05,1701734400000,41985.53,45000.0,41384.03,44084.39,24018.76035474
2023-12-06,1701820800000,44086.33,44290.37,43369.0,43764.05,15977.55938336
2023-12-07,1701907200000,43766.41,44057.23,42846.53,43280.95,13055.36691088
2023-12-08,1701993600000,43281.11,44754.99,43087.17,44192.87,13579.40860176
2023-12-09,1702080000000,44192.86,44384.68,43586.14,43723.25,5469.40708431
2023-12-10,1702166400000,43722.84,44049.51,43562.06,43793.68,3919.09423649
2023-12-11,1702252800000,43793.67,43811.81,40150.0,41229.61,25524.67094691
2023-12-12,1702339200000,41229.61,42088.56,40636.51,41477.39,13414.86773655
2023-12-13,1702425600000,41477.6,43475.0,40553.15,42885.54,15798.66423037
2023-12-14,1702512000000,42887.39,43442.15,41426.76,43027.77,15434.25971384
2023-12-15,1702598400000,43027.77,43095.71,41640.51,41933.89,10861.72864667
2023-12-16,1702684800000,41934.84,42680.2,41626.66,42237.29,5315.65582307
2023-12-17,1702771200000,42235.23,42367.82,41222.0,41349.59,6649.06495765
2023-12-18,1702857600000,41349.59,42754.79,40508.01,42650.01,13394.33474824
2023-12-19,1702944000000,42650.01,43461.86,41780.0,42266.22,13403.93447528
2023-12-20,1703030400000,42266.25,44324.86,42184.48,43674.77,19307.1089644
2023-12-21,1703116800000,43673.11,44250.0,43295.78,43875.32,13170.9728222
2023-12-22,1703203200000,43875.56,44424.36,43412.82,44013.73,10733.55348079
2023-12-23,1703289600000,44013.65,44033.84,43333.35,43726.35,4075.08953972
2023-12-24,1703376000000,43728.36,43985.67,42614.17,43025.03,4947.00165569
2023-12-25,1703462400000,43025.02,43818.29,42755.35,43589.67,4799.73104807
2023-12-26,1703548800000,43589.67,43605.0,41600.67,42515.53,13035.02745535
2023-12-27,1703635200000,42521.21,43709.98,42111.47,43474.4,12917.48404475
2023-12-28,1703721600000,43469.06,43830.34,42265.08,42581.23,13583.91599843
2023-12-29,1703808000000,42581.23,43137.1,41300.0,42063.45,16756.43323881
2023-12-30,1703894400000,42064.22,42593.73,41518.19,42141.03,11609.82377015
2023-12-31,1703980800000,42139.32,42850.0,41964.68,42288.06,11397.57303743
2024-01-01,1704067200000,42288.58,44240.8,42175.65,44220.78,7977.72851143
2024-01-02,1704153600000,44220.78,45925.82,44195.13,44972.8,29583.38407747
2024-01-03,1704240000000,44972.81,45519.32,40625.68,42862.44,32281.85234351
2024-01-04,1704326400000,42860.58,44800.0,42650.0,44193.29,18193.81684353
2024-01-05,1704412800000,44198.35,44443.37,42450.0,44186.59,18073.09561495
2024-01-06,1704499200000,44187.76,44260.95,43436.5,43992.44,5691.43460343
2024-01-07,1704585600000,43992.79,44510.01,43629.7,43950.28,5931.34650683
2024-01-08,1704672000000,43954.52,47330.0,43200.44,46995.1,26447.17326625
2024-01-09,1704758400000,46995.09,47901.0,44701.54,46124.08,26305.56366042
2024-01-10,1704844800000,46120.79,47732.5,44320.01,46666.11,36534.39765866
2024-01-11,1704931200000,46678.54,49102.29,45555.55,46342.66,38150.89478822
2024-01-12,1705017600000,46344.96,46522.2,41444.97,42773.03,46862.43347199
2024-01-13,1705104000000,42775.1,43250.0,42427.0,42839.33,10998.76404264
2024-01-14,1705190400000,42839.32,43064.13,41680.73,41697.33,7834.26155365
2024-01-15,1705276800000,41698.13,43331.91,41680.0,42490.16,10869.45830576
2024-01-16,1705363200000,42481.69,43569.23,42028.02,43130.45,18180.4405406
2024-01-17,1705449600000,43130.35,43185.47,42160.0,42739.49,16381.8407159
2024-01-18,1705536000000,42737.68,42877.22,40600.05,41293.5,25097.42399202
2024-01-19,1705622400000,41290.57,42159.52,40236.49,41624.07,22745.55271173
2024-01-20,1705708800000,41623.94,41846.15,41418.55,41666.67,4836.63124969
2024-01-21,1705795200000,41666.67,41858.59,41472.49,41554.05,3138.26294449
2024-01-22,1705881600000,41553.92,41658.0,39372.44,39524.27,26539.34338688
2024-01-23,1705968000000,39524.27,40144.49,38501.0,39878.3,21966.56334645
2024-01-24,1706054400000,39878.28,40527.26,39382.15,40077.78,17438.97734668
2024-01-25,1706140800000,40079.87,40282.87,39503.0,39941.66,12978.7331205
2024-01-26,1706227200000,39941.66,42243.14,39805.95,41814.8,19359.37921096
2024-01-27,1706313600000,41814.96,42199.99,41383.94,42126.55,3774.45056434
2024-01-28,1706400000000,42126.55,42839.07,41617.53,42034.59,4298.44263812
2024-01-29,1706486400000,42034.57,43326.77,41787.35,43306.18,12529.09255982
2024-01-30,1706572800000,43303.3,43872.99,42680.2,42942.78,16384.61219735
2024-01-31,1706659200000,42937.72,43741.94,42265.77,42548.08,15320.62044085
2024-02-01,1706745600000,42545.47,43276.19,41846.04,43078.81,11526.63383073
2024-02-02,1706832000000,43080.38,43700.0,42527.58,43181.66,12202.24125895
2024-02-03,1706918400000,43183.62,43358.13,42863.58,43010.67,2254.45335539
2024-02-04,1707004800000,43007.82,43100.0,42228.01,42568.55,2643.251649
2024-02-05,1707091200000,42571.91,43520.0,42235.0,42657.67,8756.87806894
2024-02-06,1707177600000,42658.3,43372.79,42516.07,43095.79,7940.36830921
2024-02-07,1707264000000,43097.16,44430.0,42760.44,44343.61,12440.36853251
2024-02-08,1707350400000,44345.94,45637.38,44335.0,45305.2,19283.80580787
2024-02-09,1707436800000,45304.83,48230.02,45252.93,47160.41,22108.85067543
2024-02-10,1707523200000,47157.01,48179.43,46889.53,47767.06,5663.309891
2024-02-11,1707609600000,47767.06,48614.0,47590.3,48316.3,5243.1260706
2024-02-12,1707696000000,48321.14,50363.42,47715.67,49941.81,18545.08725852
2024-02-13,1707782400000,49941.95,50423.42,48327.81,49725.36,20471.56790372
2024-02-14,1707868800000,49724.55,52111.0,49253.92,51858.59,20249.94369733
2024-02-15,1707955200000,51858.51,52890.0,51353.49,51934.29,18465.04404385
2024-02-16,1708041600000,51935.23,52608.2,51597.87,52162.64,13816.27351282
2024-02-17,1708128000000,52162.65,52214.05,50642.36,51666.22,5387.3486576
2024-02-18,1708214400000,51666.23,52400.0,51174.38,52153.63,3997.17143898
2024-02-19,1708300800000,52153.63,52501.01,51687.98,51787.05,6009.01451962
2024-02-20,1708387200000,51787.05,53000.0,50764.01,52277.52,15888.87599974
2024-02-21,1708473600000,52277.53,52394.91,50628.6,51851.67,13735.03407249
2024-02-22,1708560000000,51851.46,52076.0,50905.65,51258.7,13104.51408087
2024-02-23,1708646400000,51260.29,51512.68,50513.01,50747.05,11679.16625824
2024-02-24,1708732800000,50746.98,51696.19,50576.55,51570.65,3448.96576791
2024-02-25,1708819200000,51568.63,51967.82,51275.01,51731.0,3617.40106809
2024-02-26,1708905600000,51730.96,54980.0,50901.23,54533.48,22422.38763854
2024-02-27,1708992000000,54530.32,57646.81,54490.8,57077.07,28791.48651731
